id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified 
1333142970250485764,https://twitter.com/simulacrum76/status/1333142970250485764,Sun Nov 29 20:17:07 +0000 2020,2020-11-29 20:17:07+00:00,simulacrum76,"Gerador à gasolina ✅
Internet via rádio ✅
Brilho na testa ✅

Aulas EARTE (quase) 💯 https://t.co/ICO7l4uHpZ",original,,,https://pbs.twimg.com/media/EoBFuksW8AE8bnY.jpg,,16,,,,pt,,False,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",485641649,Tue Feb 07 12:29:24 +0000 2012,False,"Biólogo, ecólogo quantitativo e iogue 🕉️
Pai da Laurinha ♥
Vivendo fora do sistema nas montanhas capixabas ⛰️🌳 🌱🌿",38550,268,1317,1,"Santa Teresa, Espírito Santo",Chicoh,4720,,,False
1333162847933788164,https://twitter.com/flowersoo_/status/1333162847933788164,Sun Nov 29 21:36:06 +0000 2020,2020-11-29 21:36:06+00:00,flowersoo_,Só mais um surto pfvr se alguém ler ignore é só que odeio o earte,original,,,,,0,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",587831044,Tue May 22 23:17:15 +0000 2012,False,exo-l. mas não sou uma pessoa legal. (ela/dela),5145,41,103,0,,brenda,16262,,,False
1333173711613079553,https://twitter.com/Nelson_Victor01/status/1333173711613079553,Sun Nov 29 22:19:16 +0000 2020,2020-11-29 22:19:16+00:00,Nelson_Victor01,"@GabrielaProfilo Meu maior medo em 2020 não é o covid ou o resultado terrível das eleições, mas sim as próximas duas semanas (se pá 3) de earte... 
Deus sabe o quanto eu tentei me preparar pra essa maratona, mas já to meio desanimado",reply,,,,,2,GabrielaProfilo,1333172566933073922,356580290,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3045088017,Thu Feb 19 22:40:19 +0000 2015,False,"Moro num planetinha quase inofensivo
Fã de haikyuu
Posto uns rabisco de vez em nunca
.
Fé em Deus! (DJ!)",11490,111,201,0,"Vila Velha, Brasil",Daniel Victor,5027,,https://www.instagram.com/daniel_nelson_victor/,False
1333178012527976450,https://twitter.com/srta_brends/status/1333178012527976450,Sun Nov 29 22:36:22 +0000 2020,2020-11-29 22:36:22+00:00,srta_brends,Eu nunca encerrei um semestre com tanta paz qndo esse. O EARTE teve sua vantagem: me dar paz. Mas só. Continuo odiando o earte,original,,,,,0,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3875195661,Mon Oct 05 23:09:24 +0000 2015,False,Não me segue pq eu tbm to perdida. | UFES: 4/8 enfermeira 💉,11,8154,7750,3,Ursa Major ✩,Eu q lute - VACINA JÁ💉,32788,,,False
1333203223298134018,https://twitter.com/nathaliapasetto/status/1333203223298134018,Mon Nov 30 00:16:32 +0000 2020,2020-11-30 00:16:32+00:00,nathaliapasetto,"Mais duas semanas de earte, será que eu aguento?",original,,,,,3,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",382654374,Fri Sep 30 13:14:46 +0000 2011,False,@FluminenseFC 🇭🇺,29633,180,170,0,"Espírito Santo, Brasil",Nath,4720,,,False
1333205033064804352,https://twitter.com/Morello_Ra/status/1333205033064804352,Mon Nov 30 00:23:44 +0000 2020,2020-11-30 00:23:44+00:00,Morello_Ra,"Mais 15 dias de earte, ainda tem 3 trabalhos, 2 provas e 3 relatórios... Isso pq só tô fazendo 4 matérias 😂😂😂",original,,,,,2,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2394144701,Sat Mar 08 15:24:06 +0000 2014,False,"just don't do it

/Eng elétrica - Ufes

/quit",12763,78,402,0,,RMN,3436,,,False
1333205669651083266,https://twitter.com/marilopest/status/1333205669651083266,Mon Nov 30 00:26:16 +0000 2020,2020-11-30 00:26:16+00:00,marilopest,A única coisa q me conforta é saber q esse semestre de earte tá acabando,original,,,,,5,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1192548760863334400,Thu Nov 07 21:06:12 +0000 2019,False,"Estudo Jornalismo na Universidade Federal do ES, tenho um cachorro que se chama Bono e passo raiva com meu time",31817,183,263,0,,mariana lopes,2386,,,False
1333212487546757124,https://twitter.com/Nelson_Victor01/status/1333212487546757124,Mon Nov 30 00:53:21 +0000 2020,2020-11-30 00:53:21+00:00,Nelson_Victor01,"Quando eu era mais novo eu tinha sudorese ansiosa, a pior parte foi quando eu tava no pré vest.
Essa semana voltou, seria o earte chegando? A calmaria antes da tempestade?",original,,,,,0,,,,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3045088017,Thu Feb 19 22:40:19 +0000 2015,False,"Moro num planetinha quase inofensivo
Fã de haikyuu
Posto uns rabisco de vez em nunca
.
Fé em Deus! (DJ!)",11490,111,201,0,"Vila Velha, Brasil",Daniel Victor,5027,,https://www.instagram.com/daniel_nelson_victor/,False
1333222655416274945,https://twitter.com/larissadeangelo/status/1333222655416274945,Mon Nov 30 01:33:45 +0000 2020,2020-11-30 01:33:45+00:00,larissadeangelo,amanhã começa mais uma semana de earte força pra gente earters tá quase acabando,original,,,,,5,,,,pt,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2710611805,Tue Aug 05 23:42:34 +0000 2014,False,don’t love too much or too many,23015,331,313,0,hist ufes,ؘ,14621,,,False
1333232064699752448,https://twitter.com/espectrumlove/status/1333232064699752448,Mon Nov 30 02:11:09 +0000 2020,2020-11-30 02:11:09+00:00,espectrumlove,"Quando acabar esse earte de bosta, vou entrar em hibernação",original,,,,,0,,,,pt,,,1,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",919041197787762689,Sat Oct 14 03:24:31 +0000 2017,False,"Enfermagem-CEUNES/UFES™/ 19 anos✨/
Pisciniana ♋/
Ex-trouxa🌈",19256,193,913,0,Na puta que pariu ,Diaba 😈,9387,,,False
1333234589293309953,https://twitter.com/twittannyg/status/1333234589293309953,Mon Nov 30 02:21:11 +0000 2020,2020-11-30 02:21:11+00:00,twittannyg,A imagem do perfil do meu grupo multiuso de trabalhos da UFES no Earte ❤️ essas meninas vão longe! https://t.co/pgaX1FxFsw,original,,,https://pbs.twimg.com/media/EoCZywQXEAYue2V.jpg,,2,,,,pt,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927308346344001536,Sun Nov 05 22:55:13 +0000 2017,False,reclamar no twitter é um caminho sem volta,9562,181,378,0,,anny without an e,3591,,,False
1331391617064898560,https://twitter.com/marlom92779338/status/1331391617064898560,Wed Nov 25 00:17:52 +0000 2020,2020-11-25 00:17:52+00:00,marlom92779338,Eai como vai o EARTE:                                   Olha o EARTE ai :                                       @MagiasUFES https://t.co/TxaWqPd99v,original,,,https://pbs.twimg.com/media/EnoNnVDW8AAhdLJ.jpg,,0,,,,pt,,False,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1329188312117092353,Wed Nov 18 22:23:15 +0000 2020,False,não me leva a sério,701,163,253,0,,pirovani_M,234,,,False
1331392313717829634,https://twitter.com/thonys_amorim96/status/1331392313717829634,Wed Nov 25 00:20:38 +0000 2020,2020-11-25 00:20:38+00:00,thonys_amorim96,Coisas que o EARTE me faz concordar https://t.co/8O1Ro0M76R,quote,,,,https://twitter.com/DaVitoriaBibi/status/1331391758907936770,2,,,,pt,,False,0,1331391758907936770,DaVitoriaBibi,975831552834834432,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1172665404029833219,Sat Sep 14 00:16:50 +0000 2019,False,"Não tenho culpa de ser incrível 😘

-- Estudante de Educação Física 7/8
-- Católico
-- Lindo
-- Vascaíno",12923,98,161,0,Gotham City,Kal-El,3251,,,False
1331395700349923329,https://twitter.com/riobald0/status/1331395700349923329,Wed Nov 25 00:34:05 +0000 2020,2020-11-25 00:34:05+00:00,riobald0,Eu fazendo absolutamente -- não é exagero -- todos os trabalhos do EARTE com 20 minutos de antecedência do horário limite para a entrega. https://t.co/vUZ5gg6oAI,quote,,,,https://twitter.com/ddsaldanha/status/1331258979859787780,4,,,,pt,,False,1,1331258979859787780,ddsaldanha,419939853,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",45038682,Sat Jun 06 00:19:57 +0000 2009,False,"Doutorando em Letras (UFES). Estudo literatura e animalidades, cozinho e reclamo. Não necessariamente nessa ordem.",13836,1354,561,7,"Serra, Brasil",luke d,57686,,https://ufes.academia.edu/EvandroSantanna,False
1331396056135950337,https://twitter.com/wtsarah/status/1331396056135950337,Wed Nov 25 00:35:30 +0000 2020,2020-11-25 00:35:30+00:00,wtsarah,@riobald0 esse tweet resumiu toda a minha vida acadêmica nesse earte,reply,,,,,0,riobald0,1331395700349923329,45038682,pt,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2176319205,Sun Nov 10 23:09:44 +0000 2013,False,"stay wild, moonchild. | letras - ufes.",39001,339,247,0,♡,koka eu te amo,9683,,http://instagram.com/sarahbregonci,False
1331397498292875264,https://twitter.com/vicssx/status/1331397498292875264,Wed Nov 25 00:41:14 +0000 2020,2020-11-25 00:41:14+00:00,vicssx,oferecimento final de período earte,reply,,,,,0,vicssx,1331397424414396419,1661189450,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1661189450,Sat Aug 10 23:37:27 +0000 2013,False,,40855,794,625,1,,vic,32958,,,False
1331400593668272129,https://twitter.com/thonys_amorim96/status/1331400593668272129,Wed Nov 25 00:53:32 +0000 2020,2020-11-25 00:53:32+00:00,thonys_amorim96,"Para você que defendeu o EARTE:

Vai se fuder, fdp!",original,,,,,3,,,,pt,,,1,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1172665404029833219,Sat Sep 14 00:16:50 +0000 2019,False,"Não tenho culpa de ser incrível 😘

-- Estudante de Educação Física 7/8
-- Católico
-- Lindo
-- Vascaíno",12923,98,161,0,Gotham City,Kal-El,3251,,,False
1331403480813199362,https://twitter.com/DE_souza191/status/1331403480813199362,Wed Nov 25 01:05:00 +0000 2020,2020-11-25 01:05:00+00:00,DE_souza191,"Para você que defendeu o EARTE:

Vai se fuder, fdp!",retweet,,,,,3,,,,pt,,,1,1331400593668272129,thonys_amorim96,1172665404029833219,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",599439050,Mon Jun 04 18:04:37 +0000 2012,False,"Camiseta confortável.
Among us Pró-player.",1215,155,252,0,"Vitória, Brasil",Lucas Braga Goat.,2581,,,False
1331404845006290945,https://twitter.com/DE_souza191/status/1331404845006290945,Wed Nov 25 01:10:26 +0000 2020,2020-11-25 01:10:26+00:00,DE_souza191,Eu com o earte https://t.co/cCJ9pIEr5P,quote,,,,https://twitter.com/SantosFC/status/1331404221586006018,0,,,,pt,,False,0,1331404221586006018,SantosFC,49751816,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",599439050,Mon Jun 04 18:04:37 +0000 2012,False,"Camiseta confortável.
Among us Pró-player.",1215,155,252,0,"Vitória, Brasil",Lucas Braga Goat.,2581,,,False
1331409531721707520,https://twitter.com/thonys_amorim96/status/1331409531721707520,Wed Nov 25 01:29:03 +0000 2020,2020-11-25 01:29:03+00:00,thonys_amorim96,Realidade do earte: Tenho mais atividades do que dias de aula,original,,,,,10,,,,pt,,,2,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1172665404029833219,Sat Sep 14 00:16:50 +0000 2019,False,"Não tenho culpa de ser incrível 😘

-- Estudante de Educação Física 7/8
-- Católico
-- Lindo
-- Vascaíno",12923,98,161,0,Gotham City,Kal-El,3251,,,False
1331410905167433728,https://twitter.com/victorialis_/status/1331410905167433728,Wed Nov 25 01:34:30 +0000 2020,2020-11-25 01:34:30+00:00,victorialis_,"Eu; mhmmm finalzinho de semana
EARTE: 3 PROVAS DENADA",original,,,,,1,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",111194023,Thu Feb 04 03:01:30 +0000 2010,False,那一天,31579,247,303,2,073 • 027 • 028,𝑉𝑖𝑐 𝑡𝑜𝑙𝑑 𝑠𝑢𝑛𝑠𝑒𝑡 𝑎𝑏𝑜𝑢𝑡 𝑦𝑜𝑢,50433,,,False
1331433827768610821,https://twitter.com/anamariavaraujo/status/1331433827768610821,Wed Nov 25 03:05:36 +0000 2020,2020-11-25 03:05:36+00:00,anamariavaraujo,acaba o earte ou o earte acaba comigo,original,,,,,1,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1022538636,Wed Dec 19 17:46:13 +0000 2012,False,,75548,501,405,0,,Ana Maria,12034,,,False
1331437684649242625,https://twitter.com/mimgreggio/status/1331437684649242625,Wed Nov 25 03:20:55 +0000 2020,2020-11-25 03:20:55+00:00,mimgreggio,"@pollycardozo_ Ai amiga, energia dessa sema ta podre, tudo dando errado, tô  passando mal, vou ter que comprar outra armação pro meu óculos pq garantia não cobriu, sequfes tá me sugando, não tô sendo produtiva, um monte trem do EARTE ... Sinceramente",reply,,,,,2,pollycardozo_,1331436763383009282,759825863743377408,pt,"Alegre, Brasil",,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2962039277,Mon Jan 05 13:22:54 +0000 2015,False,"aah eu não sou quietinha não 😏 • da terra da laranja • ♀️🌈 || canceriana || EQ, UFES ll Instagram: @mimgreggio",29230,393,212,0,"Jerônimo Monteiro, Brasil",yas,15461,,,False
1331437766815703041,https://twitter.com/plinionatalino/status/1331437766815703041,Wed Nov 25 03:21:15 +0000 2020,2020-11-25 03:21:15+00:00,plinionatalino,Quem respondeu q teve uma boa experiência no Earte favor não conversar cmg,original,,,,,4,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2293474473,Mon Jan 20 12:20:27 +0000 2014,False,"Ufes meu país, economia minha arte.
Coexistindo com os terráqueos, na espera de ser resgatado",20859,149,319,0,"Vitória - Es, Brazil",losing 👽,10912,,,False
1331452903429640195,https://twitter.com/Lyhsilp/status/1331452903429640195,Wed Nov 25 04:21:24 +0000 2020,2020-11-25 04:21:24+00:00,Lyhsilp,Realidade do earte: Tenho mais atividades do que dias de aula,retweet,,,,,10,,,,pt,,,2,1331409531721707520,thonys_amorim96,1172665404029833219,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",892177354604367873,Tue Aug 01 00:17:11 +0000 2017,False,"Sempre em um recomeço - 

Educação física - UFES",17731,379,335,0,,rlx que vai piorar,14562,,https://curiouscat.me/Lyhs,False
1331454013070585858,https://twitter.com/soududasilva/status/1331454013070585858,Wed Nov 25 04:25:48 +0000 2020,2020-11-25 04:25:48+00:00,soududasilva,minha cabeça no earte fica assim https://t.co/Ma2oBCcbL9,quote,,,,https://twitter.com/lacerda/status/1331259550285115392,0,,,,pt,,False,0,1331259550285115392,lacerda,237872146,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1078738333017300992,Fri Dec 28 19:43:55 +0000 2018,False,"• that woman in 12b, I love her •

cadelando por the mentalist, virgin river, gabidu e afins",67823,238,941,1,rj 🚌 es ,duarda,31794,,,False
1331574818894983169,https://twitter.com/hotboyjhon/status/1331574818894983169,Wed Nov 25 12:25:50 +0000 2020,2020-11-25 12:25:50+00:00,hotboyjhon,"meu deus a ufes mandando email sobre as matérias que serão ofertadas no earte 2020/2

não sei pq eu botei o mínimo de fé que as aulas presenciais iriam voltar ano que vem",original,,,,,1,,,,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2173088183,Fri Nov 08 08:31:43 +0000 2013,False,get off my dick,44532,10722,1446,67,,jhon,167311,,http://instagram.com/jhonatxn/,False
1331577634552242176,https://twitter.com/leomrgl/status/1331577634552242176,Wed Nov 25 12:37:02 +0000 2020,2020-11-25 12:37:02+00:00,leomrgl,"eu vou acabar desenvolvendo uma doença de fundo emocional por conta desse earte, eu juro",original,,,,,0,,,,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",779185518,Sat Aug 25 00:05:56 +0000 2012,False,servindo bem para servir sempre | https://t.co/CycxMYM4fI,21620,311,492,1,"Vitória, ES",leo miranda 🕵🏼‍♀️💛,23960,,https://link.medium.com/24hIBUidn8,False
1331590568397377541,https://twitter.com/saddetristeza/status/1331590568397377541,Wed Nov 25 13:28:25 +0000 2020,2020-11-25 13:28:25+00:00,saddetristeza,"a professora anulou minha questão porque eu não tirei foto da derivada 
mas o resultado estava certo 
disse que foi im critério pq tinha muita gente colando 

Resultado: eu ficaria com 7,9/10 
devido a isso fiquei com 5,2/10 

EARTE EU TE ODEIO",original,,,,,0,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",477036360,Sat Jan 28 19:25:54 +0000 2012,False,"❤ 22/04/17 EvShow ❤                     

pensamentos de uma pessoa solitária na vida real que os outros podem ler

atual cadelinha da Sarah, Gil e Juliette",85496,961,1071,1,Anywhere but home,Jhulia 🕵🎓🌵,34775,,,False
1331593229259722752,https://twitter.com/angucomtaioba/status/1331593229259722752,Wed Nov 25 13:39:00 +0000 2020,2020-11-25 13:39:00+00:00,angucomtaioba,meu computador deu pau de vez e agora to tendo que assistir as aulas e fazer as leituras e atividades pelo celular uóoooooOOoo earte nem se dirija a minha cara,original,,,,,1,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",788761808710631424,Wed Oct 19 15:20:44 +0000 2016,False,boiola multitarefa • ele/dele,36065,174,164,0,,arí,21422,,,False
1331593459736702976,https://twitter.com/MilenaChrist/status/1331593459736702976,Wed Nov 25 13:39:55 +0000 2020,2020-11-25 13:39:55+00:00,MilenaChrist,olha eu não AGUENTO mais earte sinceramente saudades de ficar sem fazer nada,original,,,,,10,,,,pt,,,2,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",188702468,Thu Sep 09 11:34:10 +0000 2010,False,"21 • enf ufes
vix • guriri",36031,513,288,3,,Milena,35956,,,False
1331594438053912576,https://twitter.com/LeticiaMorelloo/status/1331594438053912576,Wed Nov 25 13:43:48 +0000 2020,2020-11-25 13:43:48+00:00,LeticiaMorelloo,olha eu não AGUENTO mais earte sinceramente saudades de ficar sem fazer nada,retweet,,,,,10,,,,pt,,,2,1331593459736702976,MilenaChrist,188702468,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",451588646,Sat Dec 31 18:33:31 +0000 2011,False,bora tomar uma?,5831,205,129,0,"São Mateus, Brasil",Morello,4418,,,False
1331596658761752579,https://twitter.com/ericksideral/status/1331596658761752579,Wed Nov 25 13:52:37 +0000 2020,2020-11-25 13:52:37+00:00,ericksideral,podem falar o que quiserem do earte mas eu não quero voltar a fazer prova presencial em 1h40min e sem consulta NUNCA MAIS,original,,,,,3,,,,pt,,,1,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",176155660,Sun Aug 08 18:49:47 +0000 2010,False,34º membro da banca analítica intergaláctica de contrações involuntárias do espaço-tempo,9402,1581,122,21,"São Mateus, Espírito Santo",jimi,25747,,http://instagram.com/ericksideral,False
1331598250864947212,https://twitter.com/milenainchains/status/1331598250864947212,Wed Nov 25 13:58:57 +0000 2020,2020-11-25 13:58:57+00:00,milenainchains,cada aula desse earte que passa minha capacidade de atenção só diminui,original,,,,,0,,,,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1269061501773545472,Sat Jun 06 00:20:27 +0000 2020,False,👑 este perfil é uma monarquia absolutista e apenas a opinião da déspota rainha milena importa 👑,10528,84,128,0,"Vitória, Brasil",𝔪𝔦𝔩𝔢𝔫𝔞,17260,,,False
1331604104674746370,https://twitter.com/lukalizando/status/1331604104674746370,Wed Nov 25 14:22:13 +0000 2020,2020-11-25 14:22:13+00:00,lukalizando,"sinto falta da aula presencial principalmente porque sempre tinha algum coleguinha pra me lembrar algum trabalho pra entregar

no earte eu tenho que lembrar por mim mesmo e isso é complicadíssimo já que tenho a memória de uma porta",original,,,,,5,,,,pt,,,1,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4910387127,Sun Feb 14 21:01:06 +0000 2016,False,"a beleza some, mas a burrice é pra sempre",13295,483,562,0,guriri / vitória ,lucas é fora nego di,19121,,https://Instagram.com/lukalizando,False
1331604273776521217,https://twitter.com/JuliaGabiely/status/1331604273776521217,Wed Nov 25 14:22:53 +0000 2020,2020-11-25 14:22:53+00:00,JuliaGabiely,"sinto falta da aula presencial principalmente porque sempre tinha algum coleguinha pra me lembrar algum trabalho pra entregar

no earte eu tenho que lembrar por mim mesmo e isso é complicadíssimo já que tenho a memória de uma porta",retweet,,,,,5,,,,pt,,,1,1331604104674746370,lukalizando,4910387127,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2832594316,Wed Oct 15 19:43:27 +0000 2014,False,"since 2001, otaku e nas horas vagas psicóloga em formação",9901,568,541,0,182,Jujulia 🥳,27814,,https://instagram.com/juliagabie,False
1331607966852767751,https://twitter.com/paula_nataliasm/status/1331607966852767751,Wed Nov 25 14:37:34 +0000 2020,2020-11-25 14:37:34+00:00,paula_nataliasm,Realidade do earte: Tenho mais atividades do que dias de aula,retweet,,,,,10,,,,pt,,,2,1331409531721707520,thonys_amorim96,1172665404029833219,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1061714808167415815,Sun Nov 11 20:18:30 +0000 2018,False,"melancholic & kodaliner
♍♎♋
🌈 bi/demissexual | veg🌱| Educação Física UFES 📘 | faço covers🎸 | SPFC 🇾🇪",80862,325,811,0,any pronoun,"Kodaliner, viúva do Diniz 🇾🇪🐊🌹",16157,,https://www.youtube.com/channel/UCzwgVitDQobY71XTlvstgvw,False
1331608094447644672,https://twitter.com/a_pocalipticoh/status/1331608094447644672,Wed Nov 25 14:38:04 +0000 2020,2020-11-25 14:38:04+00:00,a_pocalipticoh,"@lukalizando Mas eu entendo que isso é complicado para algumas pessoas eu até lembro bem, mas perdi o prazo de uma atividade no earte é a primeira vez que eu não fiz uma.coisa na faculdade por esquecer ...",reply,,,,,1,a_pocalipticoh,1331607878759817224,1290235371612233729,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1290235371612233729,Mon Aug 03 10:37:50 +0000 2020,False,profecias heréticos e eróticas desinbocadas de um homozinho torto de apenas 21 anos e não 26 como muitos dizem por aí ...,19506,323,318,1,aqui ,fenotipicamente piranha,10529,,https://instagram.com/ricardo_magnago?igshid=3tyji7zn62r2,False
1331628214503034881,https://twitter.com/mavizeno/status/1331628214503034881,Wed Nov 25 15:58:01 +0000 2020,2020-11-25 15:58:01+00:00,mavizeno,resumo do meu earte: https://t.co/Ovg36I7Vfu,quote,,,,https://twitter.com/tommymijando/status/1331194795851649027,5,,,,pt,"Cabo Frio, Brasil",False,0,1331194795851649027,tommymijando,3671179048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",294171241,Fri May 06 17:08:48 +0000 2011,False,"20, odonto ufes",27806,917,509,1,ES,m,38388,,https://www.instagram.com/mavizeno/,False
1331642463946235912,https://twitter.com/hedocarmo/status/1331642463946235912,Wed Nov 25 16:54:38 +0000 2020,2020-11-25 16:54:38+00:00,hedocarmo,Eu de final no EARTE sem ter feito UM texto https://t.co/pjDjeclCPM,quote,,,,https://twitter.com/tommymijando/status/1331194795851649027,3,,,,pt,,False,0,1331194795851649027,tommymijando,3671179048,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",80154212,Mon Oct 05 23:22:43 +0000 2009,False,"Quem não deve, não teme.",69785,213,552,0,BRASIL,𝚑𝚎𝚗𝚛𝚒𝚚𝚞𝚎,20750,,http://www.instagram.com/henriquedocarmo_,False
1331644786604986368,https://twitter.com/hotboyjhon/status/1331644786604986368,Wed Nov 25 17:03:52 +0000 2020,2020-11-25 17:03:52+00:00,hotboyjhon,que terror vai ter aula de mmrg e desenho no earte,original,,,,,0,,,,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2173088183,Fri Nov 08 08:31:43 +0000 2013,False,get off my dick,44532,10722,1446,67,,jhon,167311,,http://instagram.com/jhonatxn/,False
1331646865725644801,https://twitter.com/mahagof/status/1331646865725644801,Wed Nov 25 17:12:08 +0000 2020,2020-11-25 17:12:08+00:00,mahagof,"Pessoal sem noção querendo me explicar sobre EAD e eu fiquei: sério? 😯🤔 me conta mais
Terminou de falar, eu respondi: sou professora e EAD não é isso que vc está dizendo. 
Pessoal precisa URGENTE aprender a diferença de EARTE pra EAD",original,,,,,3,,,,pt,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",998571899818045440,Mon May 21 14:31:08 +0000 2018,False,"escorpiana, casada com uma mulher, empresária e professora que fala coisas sem sentido",25705,125,143,1,,professora de ferias 🏳️‍🌈,15624,,,False
1331647271394570249,https://twitter.com/mahagof/status/1331647271394570249,Wed Nov 25 17:13:44 +0000 2020,2020-11-25 17:13:44+00:00,mahagof,"EARTE É QUEM FAZ AULA PRESENCIAL E PRECISOU MUDAR SUA FORMA DE ESTUDAR POR CAUSA DA EMERGÊNCIA INTERNACIONAL DE SAÚDE PÚBLICA 

EAD É QUEM DECIDIU FAZER AULAS ONLINE E QUE JÁ SÃO AULAS GRAVADAS  EM VÍDEOS E SEMPRE SERÁ ASSIM",reply,,,,,2,mahagof,1331646865725644801,998571899818045440,pt,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",998571899818045440,Mon May 21 14:31:08 +0000 2018,False,"escorpiana, casada com uma mulher, empresária e professora que fala coisas sem sentido",25705,125,143,1,,professora de ferias 🏳️‍🌈,15624,,,False
1331651180875886593,https://twitter.com/ajsanttos/status/1331651180875886593,Wed Nov 25 17:29:17 +0000 2020,2020-11-25 17:29:17+00:00,ajsanttos,"Medo do earte: ir no banheiro, e o professor chamar meu nome",original,,,,,2,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",270909979,Wed Mar 23 13:45:15 +0000 2011,False,"https://t.co/iQjYPYCkB2   /




Ariana♈  / 

 instagram: @santtosandressa_  /

 Biologia🌻 CEUNES-UFES",21351,350,229,0,"São Mateus , ES",ANDRESSA.,8855,,,False
